time [s],heart_rate [bpm] (/api/datatype/19/),breathing_rate [rpm] (/api/datatype/33/),cadence [spm] (/api/datatype/53/)cadence [spm] (/api/datatype/53/)
2021-08-09 18:57:03:207031,70,12,0
2021-08-09 18:57:04:207031,70,12,0
2021-08-09 18:57:05:207031,70,13,0
2021-08-09 18:57:06:207031,69,13,0
2021-08-09 18:57:07:207031,69,14,0
2021-08-09 18:57:08:207031,69,14,0
2021-08-09 18:57:09:207031,69,14,0
2021-08-09 18:57:10:207031,69,15,0
2021-08-09 18:57:11:207031,68,15,0
2021-08-09 18:57:12:207031,68,16,0
2021-08-09 18:57:13:207031,68,16,0
2021-08-09 18:57:14:207031,69,16,0
2021-08-09 18:57:15:207031,68,17,0
2021-08-09 18:57:16:207031,68,17,0
2021-08-09 18:57:17:207031,68,17,0
2021-08-09 18:57:18:207031,68,17,0
2021-08-09 18:57:19:207031,68,17,0
2021-08-09 18:57:20:207031,68,17,0
2021-08-09 18:57:21:207031,68,17,0
2021-08-09 18:57:22:207031,68,17,0
2021-08-09 18:57:23:207031,68,16,0
2021-08-09 18:57:24:207031,68,15,0
2021-08-09 18:57:25:207031,68,14,0
2021-08-09 18:57:26:207031,68,13,0
2021-08-09 18:57:27:207031,68,13,0
2021-08-09 18:57:28:207031,69,13,0
2021-08-09 18:57:29:207031,69,13,0
2021-08-09 18:57:30:207031,69,13,0
2021-08-09 18:57:31:207031,70,13,0
2021-08-09 18:57:32:207031,70,12,0
2021-08-09 18:57:33:207031,69,12,0
2021-08-09 18:57:34:207031,69,12,0
2021-08-09 18:57:35:207031,69,12,0
2021-08-09 18:57:36:207031,69,12,0
2021-08-09 18:57:37:207031,69,12,0
2021-08-09 18:57:38:207031,69,12,0
2021-08-09 18:57:39:207031,69,12,0
2021-08-09 18:57:40:207031,69,12,0
2021-08-09 18:57:41:207031,70,12,0
2021-08-09 18:57:42:207031,70,12,0
2021-08-09 18:57:43:207031,70,12,0
2021-08-09 18:57:44:207031,70,12,0
2021-08-09 18:57:45:207031,70,12,0
2021-08-09 18:57:46:207031,69,12,0
2021-08-09 18:57:47:207031,69,11,0
2021-08-09 18:57:48:207031,68,11,0
2021-08-09 18:57:49:207031,70,10,0
2021-08-09 18:57:50:207031,71,10,0
2021-08-09 18:57:51:207031,71,10,0
2021-08-09 18:57:52:207031,76,11,0
2021-08-09 18:57:53:207031,78,11,0
2021-08-09 18:57:54:207031,85,11,0
2021-08-09 18:57:55:207031,96,10,0
2021-08-09 18:57:56:207031,96,10,0
2021-08-09 18:57:57:207031,96,9,0
2021-08-09 18:57:58:207031,96,9,0
2021-08-09 18:57:59:207031,96,9,0
2021-08-09 18:58:00:207031,96,9,0
2021-08-09 18:58:01:207031,96,9,0
2021-08-09 18:58:02:207031,95,9,0
2021-08-09 18:58:03:207031,96,9,0
2021-08-09 18:58:04:207031,97,9,0
2021-08-09 18:58:05:207031,94,9,0
2021-08-09 18:58:06:207031,94,9,0
2021-08-09 18:58:07:207031,94,8,0
2021-08-09 18:58:08:207031,90,8,0
2021-08-09 18:58:09:207031,83,8,0
2021-08-09 18:58:10:207031,77,8,0
2021-08-09 18:58:11:207031,71,8,0
2021-08-09 18:58:12:207031,71,8,0
2021-08-09 18:58:13:207031,72,8,0
2021-08-09 18:58:14:207031,72,8,0
2021-08-09 18:58:15:207031,72,9,0
2021-08-09 18:58:16:207031,72,9,0
2021-08-09 18:58:17:207031,72,9,0
2021-08-09 18:58:18:207031,72,9,0
2021-08-09 18:58:19:207031,73,9,0
2021-08-09 18:58:20:207031,73,9,0
2021-08-09 18:58:21:207031,73,9,0
2021-08-09 18:58:22:207031,73,9,0
2021-08-09 18:58:23:207031,72,9,0
2021-08-09 18:58:24:207031,72,9,0
2021-08-09 18:58:25:207031,71,9,0
2021-08-09 18:58:26:207031,70,9,0
2021-08-09 18:58:27:207031,70,9,0
2021-08-09 18:58:28:207031,70,8,0
2021-08-09 18:58:29:207031,69,8,0
2021-08-09 18:58:30:207031,69,8,0
2021-08-09 18:58:31:207031,70,8,0
2021-08-09 18:58:32:207031,69,9,0
2021-08-09 18:58:33:207031,68,9,0
2021-08-09 18:58:34:207031,68,9,0
2021-08-09 18:58:35:207031,68,9,0
2021-08-09 18:58:36:207031,68,9,0
2021-08-09 18:58:37:207031,68,10,0
2021-08-09 18:58:38:207031,68,10,0
2021-08-09 18:58:39:207031,69,11,0
2021-08-09 18:58:40:207031,68,12,0
2021-08-09 18:58:41:207031,68,12,0
2021-08-09 18:58:42:207031,68,13,0
2021-08-09 18:58:43:207031,68,13,0
2021-08-09 18:58:44:207031,67,13,0
2021-08-09 18:58:45:207031,66,13,0
2021-08-09 18:58:46:207031,66,13,0
2021-08-09 18:58:47:207031,66,13,0
2021-08-09 18:58:48:207031,66,13,0
2021-08-09 18:58:49:207031,66,13,0
2021-08-09 18:58:50:207031,66,13,0
2021-08-09 18:58:51:207031,66,13,0
2021-08-09 18:58:52:207031,66,13,0
2021-08-09 18:58:53:207031,67,13,0
2021-08-09 18:58:54:207031,66,13,0
2021-08-09 18:58:55:207031,67,14,0
2021-08-09 18:58:56:207031,67,14,0
2021-08-09 18:58:57:207031,67,14,0
2021-08-09 18:58:58:207031,67,14,0
2021-08-09 18:58:59:207031,67,14,0
2021-08-09 18:59:00:207031,67,14,0
2021-08-09 18:59:01:207031,67,14,0
2021-08-09 18:59:02:207031,68,14,0
2021-08-09 18:59:03:207031,69,14,0
2021-08-09 18:59:04:207031,70,14,0
2021-08-09 18:59:05:207031,70,15,0
2021-08-09 18:59:06:207031,71,15,0
2021-08-09 18:59:07:207031,72,15,0
2021-08-09 18:59:08:207031,72,15,0
2021-08-09 18:59:09:207031,71,15,0
2021-08-09 18:59:10:207031,71,15,0
2021-08-09 18:59:11:207031,72,15,0
2021-08-09 18:59:12:207031,72,15,0
2021-08-09 18:59:13:207031,72,15,0
2021-08-09 18:59:14:207031,72,15,0
2021-08-09 18:59:15:207031,71,15,0
2021-08-09 18:59:16:207031,70,15,0
2021-08-09 18:59:17:207031,69,14,0
2021-08-09 18:59:18:207031,68,13,0
2021-08-09 18:59:19:207031,68,12,0
2021-08-09 18:59:20:207031,68,12,0
2021-08-09 18:59:21:207031,67,12,0
2021-08-09 18:59:22:207031,67,13,0
2021-08-09 18:59:23:207031,68,13,0
2021-08-09 18:59:24:207031,68,13,0
2021-08-09 18:59:25:207031,68,13,0
2021-08-09 18:59:26:207031,68,13,0
2021-08-09 18:59:27:207031,69,13,0
2021-08-09 18:59:28:207031,69,13,0
2021-08-09 18:59:29:207031,69,13,0
2021-08-09 18:59:30:207031,70,13,0
2021-08-09 18:59:31:207031,71,13,0
2021-08-09 18:59:32:207031,72,13,0
2021-08-09 18:59:33:207031,72,13,0
2021-08-09 18:59:34:207031,72,13,0
2021-08-09 18:59:35:207031,72,13,0
2021-08-09 18:59:36:207031,72,13,0
2021-08-09 18:59:37:207031,72,13,0
2021-08-09 18:59:38:207031,72,13,0
2021-08-09 18:59:39:207031,72,13,0
2021-08-09 18:59:40:207031,72,13,0
2021-08-09 18:59:41:207031,72,13,0
2021-08-09 18:59:42:207031,72,13,0
2021-08-09 18:59:43:207031,72,14,0
2021-08-09 18:59:44:207031,72,15,0
2021-08-09 18:59:45:207031,72,16,0
2021-08-09 18:59:46:207031,72,16,0
2021-08-09 18:59:47:207031,73,16,0
2021-08-09 18:59:48:207031,73,16,0
2021-08-09 18:59:49:207031,73,16,0
2021-08-09 18:59:50:207031,73,16,0
2021-08-09 18:59:51:207031,74,16,0
2021-08-09 18:59:52:207031,73,17,0
2021-08-09 18:59:53:207031,73,17,0
2021-08-09 18:59:54:207031,73,17,0
2021-08-09 18:59:55:207031,73,18,0
2021-08-09 18:59:56:207031,72,18,0
2021-08-09 18:59:57:207031,72,18,0
2021-08-09 18:59:58:207031,71,18,0
2021-08-09 18:59:59:207031,71,18,0
2021-08-09 19:00:00:207031,70,18,0
2021-08-09 19:00:01:207031,69,18,0
2021-08-09 19:00:02:207031,69,17,0
2021-08-09 19:00:03:207031,68,17,0
2021-08-09 19:00:04:207031,68,17,0
2021-08-09 19:00:05:207031,67,17,0
2021-08-09 19:00:06:207031,67,18,0
2021-08-09 19:00:07:207031,67,17,0
2021-08-09 19:00:08:207031,66,17,0
2021-08-09 19:00:09:207031,66,17,0
2021-08-09 19:00:10:207031,66,17,0
2021-08-09 19:00:11:207031,66,17,0
2021-08-09 19:00:12:207031,66,17,0
2021-08-09 19:00:13:207031,66,17,0
2021-08-09 19:00:14:207031,66,17,0
2021-08-09 19:00:15:207031,67,16,0
2021-08-09 19:00:16:207031,67,16,0
2021-08-09 19:00:17:207031,67,16,0
2021-08-09 19:00:18:207031,67,16,0
2021-08-09 19:00:19:207031,67,16,0
2021-08-09 19:00:20:207031,68,16,0
2021-08-09 19:00:21:207031,69,16,0
2021-08-09 19:00:22:207031,69,15,0
2021-08-09 19:00:23:207031,69,15,0
2021-08-09 19:00:24:207031,69,15,0
2021-08-09 19:00:25:207031,70,16,0
2021-08-09 19:00:26:207031,70,16,0
2021-08-09 19:00:27:207031,70,16,0
2021-08-09 19:00:28:207031,71,17,0
2021-08-09 19:00:29:207031,72,17,0
2021-08-09 19:00:30:207031,72,17,0
2021-08-09 19:00:31:207031,72,16,0
2021-08-09 19:00:32:207031,73,17,0
2021-08-09 19:00:33:207031,73,17,0
2021-08-09 19:00:34:207031,73,17,0
2021-08-09 19:00:35:207031,73,17,0
2021-08-09 19:00:36:207031,73,17,0
2021-08-09 19:00:37:207031,73,17,0
2021-08-09 19:00:38:207031,73,18,0
2021-08-09 19:00:39:207031,73,17,0
2021-08-09 19:00:40:207031,73,17,0
2021-08-09 19:00:41:207031,72,17,0
2021-08-09 19:00:42:207031,72,17,0
2021-08-09 19:00:43:207031,72,17,0
2021-08-09 19:00:44:207031,71,17,0
2021-08-09 19:00:45:207031,71,17,0
2021-08-09 19:00:46:207031,70,17,0
2021-08-09 19:00:47:207031,70,17,0
2021-08-09 19:00:48:207031,71,17,0
2021-08-09 19:00:49:207031,71,17,0
2021-08-09 19:00:50:207031,71,17,0
2021-08-09 19:00:51:207031,72,17,0
2021-08-09 19:00:52:207031,72,17,0
2021-08-09 19:00:53:207031,72,17,0
2021-08-09 19:00:54:207031,73,17,0
2021-08-09 19:00:55:207031,73,17,0
2021-08-09 19:00:56:207031,73,17,0
2021-08-09 19:00:57:207031,74,16,0
2021-08-09 19:00:58:207031,74,16,0
2021-08-09 19:00:59:207031,74,16,0
2021-08-09 19:01:00:207031,73,16,0
2021-08-09 19:01:01:207031,73,16,0
2021-08-09 19:01:02:207031,73,16,0
2021-08-09 19:01:03:207031,73,16,0
2021-08-09 19:01:04:207031,73,16,0
2021-08-09 19:01:05:207031,73,16,0
2021-08-09 19:01:06:207031,73,16,0
2021-08-09 19:01:07:207031,72,16,0
2021-08-09 19:01:08:207031,73,16,0
2021-08-09 19:01:09:207031,73,16,0
2021-08-09 19:01:10:207031,72,16,0
2021-08-09 19:01:11:207031,72,16,0
2021-08-09 19:01:12:207031,72,16,0
2021-08-09 19:01:13:207031,72,16,0
2021-08-09 19:01:14:207031,71,16,0
2021-08-09 19:01:15:207031,71,16,0
2021-08-09 19:01:16:207031,71,16,0
2021-08-09 19:01:17:207031,71,16,0
2021-08-09 19:01:18:207031,71,16,0
2021-08-09 19:01:19:207031,70,16,0
2021-08-09 19:01:20:207031,70,16,0
2021-08-09 19:01:21:207031,70,16,0
2021-08-09 19:01:22:207031,70,16,0
2021-08-09 19:01:23:207031,70,16,0
2021-08-09 19:01:24:207031,71,16,0
2021-08-09 19:01:25:207031,70,16,0
2021-08-09 19:01:26:207031,70,16,0
2021-08-09 19:01:27:207031,70,15,0
2021-08-09 19:01:28:207031,70,15,0
2021-08-09 19:01:29:207031,69,15,0
2021-08-09 19:01:30:207031,69,16,0
2021-08-09 19:01:31:207031,70,16,0
2021-08-09 19:01:32:207031,70,16,0
2021-08-09 19:01:33:207031,70,15,0
2021-08-09 19:01:34:207031,70,15,0
2021-08-09 19:01:35:207031,71,15,0
2021-08-09 19:01:36:207031,71,15,0
2021-08-09 19:01:37:207031,70,16,0
2021-08-09 19:01:38:207031,70,16,0
2021-08-09 19:01:39:207031,71,16,0
2021-08-09 19:01:40:207031,71,16,0
2021-08-09 19:01:41:207031,72,16,0
2021-08-09 19:01:42:207031,72,16,0
2021-08-09 19:01:43:207031,72,16,0
2021-08-09 19:01:44:207031,72,16,0
2021-08-09 19:01:45:207031,72,16,0
2021-08-09 19:01:46:207031,72,16,0
2021-08-09 19:01:47:207031,72,16,0
2021-08-09 19:01:48:207031,72,16,0
2021-08-09 19:01:49:207031,72,16,0
2021-08-09 19:01:50:207031,72,17,0
2021-08-09 19:01:51:207031,72,17,0
2021-08-09 19:01:52:207031,72,17,0
2021-08-09 19:01:53:207031,72,18,0
2021-08-09 19:01:54:207031,72,18,0
2021-08-09 19:01:55:207031,73,18,0
2021-08-09 19:01:56:207031,73,18,0
2021-08-09 19:01:57:207031,73,18,0
2021-08-09 19:01:58:207031,73,19,0
2021-08-09 19:01:59:207031,72,19,0
2021-08-09 19:02:00:207031,72,19,0
2021-08-09 19:02:01:207031,72,19,0
2021-08-09 19:02:02:207031,72,19,0
2021-08-09 19:02:03:207031,72,19,0
2021-08-09 19:02:04:207031,72,19,0
2021-08-09 19:02:05:207031,73,19,0
2021-08-09 19:02:06:207031,73,19,0
2021-08-09 19:02:07:207031,73,19,0
2021-08-09 19:02:08:207031,73,19,0
2021-08-09 19:02:09:207031,72,19,0
2021-08-09 19:02:10:207031,72,19,0
2021-08-09 19:02:11:207031,72,19,0
2021-08-09 19:02:12:207031,72,19,0
2021-08-09 19:02:13:207031,72,18,0
2021-08-09 19:02:14:207031,72,18,0
2021-08-09 19:02:15:207031,73,18,0
2021-08-09 19:02:16:207031,73,19,0
2021-08-09 19:02:17:207031,72,19,0
2021-08-09 19:02:18:207031,72,19,0
2021-08-09 19:02:19:207031,72,19,0
2021-08-09 19:02:20:207031,72,18,0
2021-08-09 19:02:21:207031,72,18,0
2021-08-09 19:02:22:207031,72,18,0
2021-08-09 19:02:23:207031,73,18,0
2021-08-09 19:02:24:207031,73,17,0
2021-08-09 19:02:25:207031,74,17,0
2021-08-09 19:02:26:207031,74,17,0
2021-08-09 19:02:27:207031,73,17,0
2021-08-09 19:02:28:207031,73,17,0
2021-08-09 19:02:29:207031,72,17,0
2021-08-09 19:02:30:207031,72,16,0
2021-08-09 19:02:31:207031,72,16,0
2021-08-09 19:02:32:207031,72,16,0
2021-08-09 19:02:33:207031,71,16,0
2021-08-09 19:02:34:207031,72,16,0
2021-08-09 19:02:35:207031,71,16,0
2021-08-09 19:02:36:207031,71,16,0
2021-08-09 19:02:37:207031,71,16,0
2021-08-09 19:02:38:207031,70,15,0
2021-08-09 19:02:39:207031,70,15,0
2021-08-09 19:02:40:207031,70,15,0
2021-08-09 19:02:41:207031,70,15,0
2021-08-09 19:02:42:207031,70,15,0
2021-08-09 19:02:43:207031,70,15,0
2021-08-09 19:02:44:207031,71,15,0
2021-08-09 19:02:45:207031,71,15,0
2021-08-09 19:02:46:207031,71,15,0
2021-08-09 19:02:47:207031,71,15,0
2021-08-09 19:02:48:207031,71,15,0
2021-08-09 19:02:49:207031,71,16,0
2021-08-09 19:02:50:207031,72,16,0
2021-08-09 19:02:51:207031,72,16,0
2021-08-09 19:02:52:207031,71,16,0
2021-08-09 19:02:53:207031,71,16,0
2021-08-09 19:02:54:207031,70,16,0
2021-08-09 19:02:55:207031,70,16,0
2021-08-09 19:02:56:207031,69,16,0
2021-08-09 19:02:57:207031,68,16,0
2021-08-09 19:02:58:207031,68,16,0
2021-08-09 19:02:59:207031,68,16,0
2021-08-09 19:03:00:207031,67,16,0
2021-08-09 19:03:01:207031,67,15,0
2021-08-09 19:03:02:207031,66,16,0
2021-08-09 19:03:03:207031,66,16,0
2021-08-09 19:03:04:207031,66,16,0
2021-08-09 19:03:05:207031,66,16,0
2021-08-09 19:03:06:207031,66,16,0
2021-08-09 19:03:07:207031,66,16,0
2021-08-09 19:03:08:207031,67,16,0
2021-08-09 19:03:09:207031,68,16,0
2021-08-09 19:03:10:207031,69,16,0
2021-08-09 19:03:11:207031,69,15,0
2021-08-09 19:03:12:207031,70,14,0
2021-08-09 19:03:13:207031,71,13,0
2021-08-09 19:03:14:207031,73,13,0
2021-08-09 19:03:15:207031,73,13,0
2021-08-09 19:03:16:207031,73,13,0
2021-08-09 19:03:17:207031,73,13,0
2021-08-09 19:03:18:207031,72,13,0
2021-08-09 19:03:19:207031,72,13,0
2021-08-09 19:03:20:207031,71,13,0
2021-08-09 19:03:21:207031,71,13,0
2021-08-09 19:03:22:207031,71,13,0
2021-08-09 19:03:23:207031,70,13,0
2021-08-09 19:03:24:207031,70,13,0
2021-08-09 19:03:25:207031,67,12,0
2021-08-09 19:03:26:207031,67,12,0
2021-08-09 19:03:27:207031,66,11,0
2021-08-09 19:03:28:207031,67,11,0
2021-08-09 19:03:29:207031,69,11,0
2021-08-09 19:03:30:207031,70,11,0
2021-08-09 19:03:31:207031,70,11,0
2021-08-09 19:03:32:207031,71,10,0
2021-08-09 19:03:33:207031,72,10,0
2021-08-09 19:03:34:207031,72,10,0
2021-08-09 19:03:35:207031,73,10,0
2021-08-09 19:03:36:207031,75,11,0
2021-08-09 19:03:37:207031,76,10,0
2021-08-09 19:03:38:207031,77,10,0
2021-08-09 19:03:39:207031,78,10,0
2021-08-09 19:03:40:207031,78,10,0
2021-08-09 19:03:41:207031,81,10,0
2021-08-09 19:03:42:207031,80,10,0
2021-08-09 19:03:43:207031,79,10,0
2021-08-09 19:03:44:207031,78,10,0
2021-08-09 19:03:45:207031,78,10,0
2021-08-09 19:03:46:207031,78,10,0
2021-08-09 19:03:47:207031,78,10,0
2021-08-09 19:03:48:207031,77,9,0
2021-08-09 19:03:49:207031,77,9,0
2021-08-09 19:03:50:207031,77,9,0
2021-08-09 19:03:51:207031,76,10,0
2021-08-09 19:03:52:207031,75,10,0
2021-08-09 19:03:53:207031,75,10,0
2021-08-09 19:03:54:207031,74,10,0
2021-08-09 19:03:55:207031,73,10,0
2021-08-09 19:03:56:207031,72,10,0
2021-08-09 19:03:57:207031,71,10,0
2021-08-09 19:03:58:207031,70,10,0
2021-08-09 19:03:59:207031,70,10,0
2021-08-09 19:04:00:207031,70,10,0
2021-08-09 19:04:01:207031,70,10,0
2021-08-09 19:04:02:207031,69,10,0
2021-08-09 19:04:03:207031,69,11,0
2021-08-09 19:04:04:207031,69,11,0
2021-08-09 19:04:05:207031,68,12,0
2021-08-09 19:04:06:207031,68,12,0
2021-08-09 19:04:07:207031,68,12,0
2021-08-09 19:04:08:207031,68,13,0
2021-08-09 19:04:09:207031,68,14,0
2021-08-09 19:04:10:207031,67,14,0
2021-08-09 19:04:11:207031,68,14,0
2021-08-09 19:04:12:207031,68,14,0
2021-08-09 19:04:13:207031,68,14,0
2021-08-09 19:04:14:207031,68,14,0
2021-08-09 19:04:15:207031,67,16,0
2021-08-09 19:04:16:207031,67,17,0
2021-08-09 19:04:17:207031,67,19,0
2021-08-09 19:04:18:207031,66,19,0
2021-08-09 19:04:19:207031,66,19,0
2021-08-09 19:04:20:207031,66,19,0
2021-08-09 19:04:21:207031,66,19,0
2021-08-09 19:04:22:207031,66,20,0
2021-08-09 19:04:23:207031,66,22,0
2021-08-09 19:04:24:207031,66,22,0
2021-08-09 19:04:25:207031,65,22,0
2021-08-09 19:04:26:207031,65,22,0
2021-08-09 19:04:27:207031,64,21,0
2021-08-09 19:04:28:207031,64,21,0
2021-08-09 19:04:29:207031,63,21,0
2021-08-09 19:04:30:207031,63,21,0
2021-08-09 19:04:31:207031,63,21,0
2021-08-09 19:04:32:207031,63,21,0
2021-08-09 19:04:33:207031,63,21,0
2021-08-09 19:04:34:207031,63,21,0
2021-08-09 19:04:35:207031,63,21,0
2021-08-09 19:04:36:207031,63,21,0
2021-08-09 19:04:37:207031,63,20,0
2021-08-09 19:04:38:207031,63,20,0
2021-08-09 19:04:39:207031,64,20,0
2021-08-09 19:04:40:207031,63,20,0
2021-08-09 19:04:41:207031,63,20,0
2021-08-09 19:04:42:207031,63,20,0
2021-08-09 19:04:43:207031,63,19,0
2021-08-09 19:04:44:207031,63,19,0
2021-08-09 19:04:45:207031,63,19,0
2021-08-09 19:04:46:207031,63,18,0
2021-08-09 19:04:47:207031,63,18,0
2021-08-09 19:04:48:207031,63,18,0
2021-08-09 19:04:49:207031,63,18,0
2021-08-09 19:04:50:207031,63,17,0
2021-08-09 19:04:51:207031,62,17,0
2021-08-09 19:04:52:207031,62,17,0
2021-08-09 19:04:53:207031,62,17,0
2021-08-09 19:04:54:207031,62,17,0
2021-08-09 19:04:55:207031,62,17,0
2021-08-09 19:04:56:207031,62,17,0
2021-08-09 19:04:57:207031,62,17,0
2021-08-09 19:04:58:207031,62,16,0
2021-08-09 19:04:59:207031,62,16,0
2021-08-09 19:05:00:207031,61,16,0
2021-08-09 19:05:01:207031,61,16,0
2021-08-09 19:05:02:207031,61,16,0
2021-08-09 19:05:03:207031,61,16,0
2021-08-09 19:05:04:207031,60,16,0
2021-08-09 19:05:05:207031,60,16,0
2021-08-09 19:05:06:207031,59,16,0
2021-08-09 19:05:07:207031,59,15,0
2021-08-09 19:05:08:207031,60,14,0
2021-08-09 19:05:09:207031,60,14,0
2021-08-09 19:05:10:207031,59,14,0
2021-08-09 19:05:11:207031,59,14,0
2021-08-09 19:05:12:207031,63,14,0
2021-08-09 19:05:13:207031,64,14,0
2021-08-09 19:05:14:207031,64,15,0
2021-08-09 19:05:15:207031,64,15,0
2021-08-09 19:05:16:207031,66,15,0
2021-08-09 19:05:17:207031,66,15,0
2021-08-09 19:05:18:207031,69,15,0
2021-08-09 19:05:19:207031,72,15,0
2021-08-09 19:05:20:207031,78,15,0
2021-08-09 19:05:21:207031,81,15,0
2021-08-09 19:05:22:207031,81,15,0
2021-08-09 19:05:23:207031,84,15,0
2021-08-09 19:05:24:207031,80,14,0
2021-08-09 19:05:25:207031,79,14,0
2021-08-09 19:05:26:207031,77,14,0
2021-08-09 19:05:27:207031,75,15,0
2021-08-09 19:05:28:207031,71,15,0
2021-08-09 19:05:29:207031,69,15,0
2021-08-09 19:05:30:207031,68,15,0
2021-08-09 19:05:31:207031,68,16,0
2021-08-09 19:05:32:207031,68,17,0
2021-08-09 19:05:33:207031,69,18,0
2021-08-09 19:05:34:207031,67,17,0
2021-08-09 19:05:35:207031,65,17,0
2021-08-09 19:05:36:207031,62,17,0
2021-08-09 19:05:37:207031,62,17,0
2021-08-09 19:05:38:207031,62,18,0
2021-08-09 19:05:39:207031,63,18,0
2021-08-09 19:05:40:207031,65,18,0
2021-08-09 19:05:41:207031,66,18,0
2021-08-09 19:05:42:207031,67,18,0
2021-08-09 19:05:43:207031,69,18,0
2021-08-09 19:05:44:207031,71,18,0
2021-08-09 19:05:45:207031,72,18,0
2021-08-09 19:05:46:207031,74,18,0
2021-08-09 19:05:47:207031,73,18,0
2021-08-09 19:05:48:207031,74,17,0
2021-08-09 19:05:49:207031,73,14,0
2021-08-09 19:05:50:207031,74,12,0
2021-08-09 19:05:51:207031,73,11,0
2021-08-09 19:05:52:207031,75,10,0
2021-08-09 19:05:53:207031,74,10,0
2021-08-09 19:05:54:207031,73,10,0
2021-08-09 19:05:55:207031,71,10,0
2021-08-09 19:05:56:207031,70,10,0
2021-08-09 19:05:57:207031,69,9,0
2021-08-09 19:05:58:207031,69,9,0
2021-08-09 19:05:59:207031,66,9,0
2021-08-09 19:06:00:207031,65,9,0
2021-08-09 19:06:01:207031,66,9,0
2021-08-09 19:06:02:207031,66,9,0
2021-08-09 19:06:03:207031,63,10,0
2021-08-09 19:06:04:207031,64,10,0
2021-08-09 19:06:05:207031,63,10,0
2021-08-09 19:06:06:207031,63,9,0
2021-08-09 19:06:07:207031,63,9,0
2021-08-09 19:06:08:207031,63,9,0
2021-08-09 19:06:09:207031,63,9,0
2021-08-09 19:06:10:207031,63,9,0
2021-08-09 19:06:11:207031,63,9,0
2021-08-09 19:06:12:207031,63,9,0
2021-08-09 19:06:13:207031,63,9,0
2021-08-09 19:06:14:207031,63,8,0
2021-08-09 19:06:15:207031,63,8,0
2021-08-09 19:06:16:207031,63,8,0
2021-08-09 19:06:17:207031,62,8,0
2021-08-09 19:06:18:207031,62,8,0
2021-08-09 19:06:19:207031,62,8,0
2021-08-09 19:06:20:207031,63,8,0
2021-08-09 19:06:21:207031,63,8,0
2021-08-09 19:06:22:207031,63,8,0
2021-08-09 19:06:23:207031,63,8,0
2021-08-09 19:06:24:207031,64,8,0
2021-08-09 19:06:25:207031,63,7,0
2021-08-09 19:06:26:207031,63,7,0
2021-08-09 19:06:27:207031,63,7,0
2021-08-09 19:06:28:207031,63,8,0
2021-08-09 19:06:29:207031,64,8,0
2021-08-09 19:06:30:207031,64,8,0
2021-08-09 19:06:31:207031,64,7,0
2021-08-09 19:06:32:207031,64,7,0
2021-08-09 19:06:33:207031,64,7,0
2021-08-09 19:06:34:207031,64,7,0
2021-08-09 19:06:35:207031,62,7,0
2021-08-09 19:06:36:207031,62,7,0
2021-08-09 19:06:37:207031,62,7,0
2021-08-09 19:06:38:207031,62,7,0
2021-08-09 19:06:39:207031,62,7,0
2021-08-09 19:06:40:207031,61,7,0
2021-08-09 19:06:41:207031,61,7,0
2021-08-09 19:06:42:207031,62,7,0
2021-08-09 19:06:43:207031,62,6,0
2021-08-09 19:06:44:207031,62,6,0
2021-08-09 19:06:45:207031,61,7,0
2021-08-09 19:06:46:207031,61,8,0
2021-08-09 19:06:47:207031,61,9,0
2021-08-09 19:06:48:207031,61,9,0
2021-08-09 19:06:49:207031,60,9,0
2021-08-09 19:06:50:207031,60,10,0
2021-08-09 19:06:51:207031,61,10,0
2021-08-09 19:06:52:207031,62,11,0
2021-08-09 19:06:53:207031,62,12,0
2021-08-09 19:06:54:207031,62,12,0
2021-08-09 19:06:55:207031,62,12,0
2021-08-09 19:06:56:207031,62,12,0
2021-08-09 19:06:57:207031,62,12,0
2021-08-09 19:06:58:207031,63,13,0
2021-08-09 19:06:59:207031,63,13,0
2021-08-09 19:07:00:207031,63,13,0
2021-08-09 19:07:01:207031,63,12,0
2021-08-09 19:07:02:207031,63,13,0
2021-08-09 19:07:03:207031,63,14,0
2021-08-09 19:07:04:207031,64,15,0
2021-08-09 19:07:05:207031,64,15,0
2021-08-09 19:07:06:207031,64,15,0
2021-08-09 19:07:07:207031,63,16,0
2021-08-09 19:07:08:207031,63,17,0
2021-08-09 19:07:09:207031,63,17,0
2021-08-09 19:07:10:207031,63,17,0
2021-08-09 19:07:11:207031,63,17,0
2021-08-09 19:07:12:207031,63,17,0
2021-08-09 19:07:13:207031,63,17,0
2021-08-09 19:07:14:207031,63,17,0
2021-08-09 19:07:15:207031,63,17,0
2021-08-09 19:07:16:207031,63,17,0
2021-08-09 19:07:17:207031,63,17,0
2021-08-09 19:07:18:207031,63,17,0
2021-08-09 19:07:19:207031,63,17,0
2021-08-09 19:07:20:207031,63,16,0
2021-08-09 19:07:21:207031,63,16,0
2021-08-09 19:07:22:207031,62,16,0
2021-08-09 19:07:23:207031,62,16,0
2021-08-09 19:07:24:207031,63,16,0
2021-08-09 19:07:25:207031,62,16,0
2021-08-09 19:07:26:207031,62,16,0
2021-08-09 19:07:27:207031,62,16,0
2021-08-09 19:07:28:207031,62,16,0
2021-08-09 19:07:29:207031,62,16,0
2021-08-09 19:07:30:207031,62,15,0
2021-08-09 19:07:31:207031,62,15,0
2021-08-09 19:07:32:207031,62,15,0
2021-08-09 19:07:33:207031,62,15,0
2021-08-09 19:07:34:207031,62,15,0
