time [s],heart_rate [bpm] (/api/datatype/19/),breathing_rate [rpm] (/api/datatype/33/),cadence [spm] (/api/datatype/53/)cadence [spm] (/api/datatype/53/)
2021-06-19 19:38:21:507812,66,13,0
2021-06-19 19:38:22:507812,66,13,0
2021-06-19 19:38:23:507812,66,13,0
2021-06-19 19:38:24:507812,75,12,0
2021-06-19 19:38:25:507812,80,12,0
2021-06-19 19:38:26:507812,80,12,0
2021-06-19 19:38:27:507812,80,12,0
2021-06-19 19:38:28:507812,80,12,0
2021-06-19 19:38:29:507812,80,12,0
2021-06-19 19:38:30:507812,80,12,0
2021-06-19 19:38:31:507812,80,12,0
2021-06-19 19:38:32:507812,80,13,0
2021-06-19 19:38:33:507812,77,13,0
2021-06-19 19:38:34:507812,75,13,0
2021-06-19 19:38:35:507812,73,13,0
2021-06-19 19:38:36:507812,74,14,0
2021-06-19 19:38:37:507812,73,14,0
2021-06-19 19:38:38:507812,73,14,0
2021-06-19 19:38:39:507812,74,14,0
2021-06-19 19:38:40:507812,73,15,0
2021-06-19 19:38:41:507812,73,15,0
2021-06-19 19:38:42:507812,73,15,0
2021-06-19 19:38:43:507812,73,15,0
2021-06-19 19:38:44:507812,73,15,0
2021-06-19 19:38:45:507812,73,15,0
2021-06-19 19:38:46:507812,73,14,0
2021-06-19 19:38:47:507812,73,14,0
2021-06-19 19:38:48:507812,73,14,0
2021-06-19 19:38:49:507812,73,14,0
2021-06-19 19:38:50:507812,73,14,0
2021-06-19 19:38:51:507812,73,14,0
2021-06-19 19:38:52:507812,73,13,0
2021-06-19 19:38:53:507812,72,13,0
2021-06-19 19:38:54:507812,72,12,0
2021-06-19 19:38:55:507812,72,12,0
2021-06-19 19:38:56:507812,72,12,0
2021-06-19 19:38:57:507812,72,13,0
2021-06-19 19:38:58:507812,72,13,0
2021-06-19 19:38:59:507812,73,13,0
2021-06-19 19:39:00:507812,73,14,0
2021-06-19 19:39:01:507812,74,14,0
2021-06-19 19:39:02:507812,73,14,0
2021-06-19 19:39:03:507812,73,14,0
2021-06-19 19:39:04:507812,72,14,0
2021-06-19 19:39:05:507812,72,14,0
2021-06-19 19:39:06:507812,72,13,0
2021-06-19 19:39:07:507812,73,13,0
2021-06-19 19:39:08:507812,73,12,0
2021-06-19 19:39:09:507812,73,12,0
2021-06-19 19:39:10:507812,73,12,0
2021-06-19 19:39:11:507812,75,12,0
2021-06-19 19:39:12:507812,76,12,0
2021-06-19 19:39:13:507812,76,12,0
2021-06-19 19:39:14:507812,76,12,0
2021-06-19 19:39:15:507812,74,12,0
2021-06-19 19:39:16:507812,74,12,0
2021-06-19 19:39:17:507812,73,12,0
2021-06-19 19:39:18:507812,72,12,0
2021-06-19 19:39:19:507812,72,13,0
2021-06-19 19:39:20:507812,71,13,0
2021-06-19 19:39:21:507812,70,13,0
2021-06-19 19:39:22:507812,70,13,0
2021-06-19 19:39:23:507812,69,13,0
2021-06-19 19:39:24:507812,69,13,0
2021-06-19 19:39:25:507812,69,13,0
2021-06-19 19:39:26:507812,68,13,0
2021-06-19 19:39:27:507812,68,13,0
2021-06-19 19:39:28:507812,68,13,0
2021-06-19 19:39:29:507812,69,13,0
2021-06-19 19:39:30:507812,69,13,0
2021-06-19 19:39:31:507812,70,13,0
2021-06-19 19:39:32:507812,71,13,0
2021-06-19 19:39:33:507812,74,13,0
2021-06-19 19:39:34:507812,75,12,0
2021-06-19 19:39:35:507812,75,12,0
2021-06-19 19:39:36:507812,75,12,0
2021-06-19 19:39:37:507812,75,13,0
2021-06-19 19:39:38:507812,75,13,0
2021-06-19 19:39:39:507812,75,13,0
2021-06-19 19:39:40:507812,75,13,0
2021-06-19 19:39:41:507812,75,13,0
2021-06-19 19:39:42:507812,75,13,0
2021-06-19 19:39:43:507812,75,13,0
2021-06-19 19:39:44:507812,75,13,0
2021-06-19 19:39:45:507812,75,12,0
2021-06-19 19:39:46:507812,75,13,0
2021-06-19 19:39:47:507812,75,13,0
2021-06-19 19:39:48:507812,74,13,0
2021-06-19 19:39:49:507812,74,13,0
2021-06-19 19:39:50:507812,74,13,0
2021-06-19 19:39:51:507812,73,13,0
2021-06-19 19:39:52:507812,73,13,0
2021-06-19 19:39:53:507812,73,13,0
2021-06-19 19:39:54:507812,74,13,0
2021-06-19 19:39:55:507812,74,13,0
2021-06-19 19:39:56:507812,74,13,0
2021-06-19 19:39:57:507812,74,14,0
2021-06-19 19:39:58:507812,74,14,0
2021-06-19 19:39:59:507812,74,14,0
2021-06-19 19:40:00:507812,74,14,0
2021-06-19 19:40:01:507812,75,14,0
2021-06-19 19:40:02:507812,75,14,0
2021-06-19 19:40:03:507812,75,14,0
2021-06-19 19:40:04:507812,75,14,0
2021-06-19 19:40:05:507812,76,14,0
2021-06-19 19:40:06:507812,76,14,0
2021-06-19 19:40:07:507812,76,14,0
2021-06-19 19:40:08:507812,76,14,0
2021-06-19 19:40:09:507812,77,14,0
2021-06-19 19:40:10:507812,75,13,0
2021-06-19 19:40:11:507812,76,13,0
2021-06-19 19:40:12:507812,75,13,0
2021-06-19 19:40:13:507812,74,13,0
2021-06-19 19:40:14:507812,74,14,0
2021-06-19 19:40:15:507812,73,14,0
2021-06-19 19:40:16:507812,72,14,0
2021-06-19 19:40:17:507812,72,14,0
2021-06-19 19:40:18:507812,72,14,0
2021-06-19 19:40:19:507812,72,14,0
2021-06-19 19:40:20:507812,72,14,0
2021-06-19 19:40:21:507812,72,14,0
2021-06-19 19:40:22:507812,72,14,0
2021-06-19 19:40:23:507812,71,14,0
2021-06-19 19:40:24:507812,71,14,0
2021-06-19 19:40:25:507812,71,15,0
2021-06-19 19:40:26:507812,71,15,0
2021-06-19 19:40:27:507812,71,15,0
2021-06-19 19:40:28:507812,71,14,0
2021-06-19 19:40:29:507812,71,14,0
2021-06-19 19:40:30:507812,71,14,0
2021-06-19 19:40:31:507812,71,15,0
2021-06-19 19:40:32:507812,71,15,0
2021-06-19 19:40:33:507812,71,15,0
2021-06-19 19:40:34:507812,71,15,0
2021-06-19 19:40:35:507812,71,15,0
2021-06-19 19:40:36:507812,69,16,0
2021-06-19 19:40:37:507812,69,16,0
2021-06-19 19:40:38:507812,69,17,0
2021-06-19 19:40:39:507812,69,16,0
2021-06-19 19:40:40:507812,69,16,0
2021-06-19 19:40:41:507812,69,16,0
2021-06-19 19:40:42:507812,69,16,0
2021-06-19 19:40:43:507812,69,16,0
2021-06-19 19:40:44:507812,69,15,0
2021-06-19 19:40:45:507812,69,15,0
2021-06-19 19:40:46:507812,69,15,0
2021-06-19 19:40:47:507812,69,15,0
2021-06-19 19:40:48:507812,69,15,0
2021-06-19 19:40:49:507812,69,15,0
2021-06-19 19:40:50:507812,69,15,0
2021-06-19 19:40:51:507812,69,15,0
2021-06-19 19:40:52:507812,69,15,0
2021-06-19 19:40:53:507812,69,14,0
2021-06-19 19:40:54:507812,69,13,0
2021-06-19 19:40:55:507812,69,12,0
2021-06-19 19:40:56:507812,69,12,0
2021-06-19 19:40:57:507812,69,12,0
2021-06-19 19:40:58:507812,69,13,0
2021-06-19 19:40:59:507812,69,13,0
2021-06-19 19:41:00:507812,69,13,0
2021-06-19 19:41:01:507812,69,13,0
2021-06-19 19:41:02:507812,69,13,0
2021-06-19 19:41:03:507812,69,13,0
2021-06-19 19:41:04:507812,69,14,0
2021-06-19 19:41:05:507812,69,14,0
2021-06-19 19:41:06:507812,69,14,0
2021-06-19 19:41:07:507812,69,14,0
2021-06-19 19:41:08:507812,69,14,0
2021-06-19 19:41:09:507812,69,14,0
2021-06-19 19:41:10:507812,69,14,0
2021-06-19 19:41:11:507812,69,14,0
2021-06-19 19:41:12:507812,69,14,0
2021-06-19 19:41:13:507812,69,14,0
2021-06-19 19:41:14:507812,69,14,0
2021-06-19 19:41:15:507812,69,14,0
2021-06-19 19:41:16:507812,69,14,0
2021-06-19 19:41:17:507812,69,14,0
2021-06-19 19:41:18:507812,69,14,0
2021-06-19 19:41:19:507812,69,15,0
2021-06-19 19:41:20:507812,69,16,0
2021-06-19 19:41:21:507812,69,17,0
2021-06-19 19:41:22:507812,69,17,0
2021-06-19 19:41:23:507812,69,17,0
2021-06-19 19:41:24:507812,69,16,0
2021-06-19 19:41:25:507812,69,16,0
2021-06-19 19:41:26:507812,69,16,0
2021-06-19 19:41:27:507812,69,16,0
2021-06-19 19:41:28:507812,69,16,0
2021-06-19 19:41:29:507812,69,15,0
2021-06-19 19:41:30:507812,69,15,0
2021-06-19 19:41:31:507812,69,15,0
2021-06-19 19:41:32:507812,69,15,0
2021-06-19 19:41:33:507812,69,14,0
2021-06-19 19:41:34:507812,69,14,0
2021-06-19 19:41:35:507812,69,14,0
2021-06-19 19:41:36:507812,69,14,0
2021-06-19 19:41:37:507812,69,14,0
2021-06-19 19:41:38:507812,75,14,0
2021-06-19 19:41:39:507812,76,14,0
2021-06-19 19:41:40:507812,76,14,0
2021-06-19 19:41:41:507812,76,14,0
2021-06-19 19:41:42:507812,77,15,0
2021-06-19 19:41:43:507812,77,15,0
2021-06-19 19:41:44:507812,77,15,0
2021-06-19 19:41:45:507812,79,16,0
2021-06-19 19:41:46:507812,76,16,0
2021-06-19 19:41:47:507812,77,16,0
2021-06-19 19:41:48:507812,78,16,0
2021-06-19 19:41:49:507812,79,16,0
2021-06-19 19:41:50:507812,79,16,0
2021-06-19 19:41:51:507812,79,15,0
2021-06-19 19:41:52:507812,79,15,0
2021-06-19 19:41:53:507812,79,15,0
2021-06-19 19:41:54:507812,79,15,0
2021-06-19 19:41:55:507812,79,16,0
2021-06-19 19:41:56:507812,79,17,0
2021-06-19 19:41:57:507812,79,17,0
2021-06-19 19:41:58:507812,79,17,0
2021-06-19 19:41:59:507812,79,17,0
2021-06-19 19:42:00:507812,79,17,0
2021-06-19 19:42:01:507812,79,17,0
2021-06-19 19:42:02:507812,79,16,0
2021-06-19 19:42:03:507812,79,16,0
2021-06-19 19:42:04:507812,79,15,0
2021-06-19 19:42:05:507812,79,15,0
2021-06-19 19:42:06:507812,79,15,0
2021-06-19 19:42:07:507812,79,16,0
2021-06-19 19:42:08:507812,79,16,0
2021-06-19 19:42:09:507812,79,16,0
2021-06-19 19:42:10:507812,79,15,0
2021-06-19 19:42:11:507812,79,15,0
2021-06-19 19:42:12:507812,79,15,0
2021-06-19 19:42:13:507812,79,15,0
2021-06-19 19:42:14:507812,79,15,0
2021-06-19 19:42:15:507812,79,15,0
2021-06-19 19:42:16:507812,79,12,0
2021-06-19 19:42:17:507812,79,10,0
2021-06-19 19:42:18:507812,79,9,0
2021-06-19 19:42:19:507812,79,9,0
2021-06-19 19:42:20:507812,79,9,0
2021-06-19 19:42:21:507812,79,9,0
2021-06-19 19:42:22:507812,79,9,0
2021-06-19 19:42:23:507812,79,9,0
2021-06-19 19:42:24:507812,79,8,0
2021-06-19 19:42:25:507812,79,8,0
2021-06-19 19:42:26:507812,79,8,0
2021-06-19 19:42:27:507812,79,8,0
2021-06-19 19:42:28:507812,79,8,0
2021-06-19 19:42:29:507812,79,9,0
2021-06-19 19:42:30:507812,79,9,0
2021-06-19 19:42:31:507812,79,9,0
2021-06-19 19:42:32:507812,79,8,0
2021-06-19 19:42:33:507812,79,8,0
2021-06-19 19:42:34:507812,79,8,0
2021-06-19 19:42:35:507812,79,8,0
2021-06-19 19:42:36:507812,79,8,0
2021-06-19 19:42:37:507812,79,8,0
2021-06-19 19:42:38:507812,79,8,0
2021-06-19 19:42:39:507812,79,8,0
2021-06-19 19:42:40:507812,79,8,0
2021-06-19 19:42:41:507812,79,8,0
2021-06-19 19:42:42:507812,79,8,0
2021-06-19 19:42:43:507812,79,8,0
2021-06-19 19:42:44:507812,79,8,0
2021-06-19 19:42:45:507812,79,7,0
2021-06-19 19:42:46:507812,79,7,0
2021-06-19 19:42:47:507812,79,7,0
2021-06-19 19:42:48:507812,79,7,0
2021-06-19 19:42:49:507812,79,7,0
2021-06-19 19:42:50:507812,79,7,0
2021-06-19 19:42:51:507812,79,7,0
2021-06-19 19:42:52:507812,79,7,0
2021-06-19 19:42:53:507812,79,7,0
2021-06-19 19:42:54:507812,79,7,0
2021-06-19 19:42:55:507812,79,7,0
2021-06-19 19:42:56:507812,79,7,0
2021-06-19 19:42:57:507812,79,7,0
2021-06-19 19:42:58:507812,79,7,0
2021-06-19 19:42:59:507812,79,7,0
2021-06-19 19:43:00:507812,79,7,0
2021-06-19 19:43:01:507812,79,6,0
2021-06-19 19:43:02:507812,79,6,0
2021-06-19 19:43:03:507812,79,6,0
2021-06-19 19:43:04:507812,79,6,0
2021-06-19 19:43:05:507812,79,6,0
2021-06-19 19:43:06:507812,112,6,0
2021-06-19 19:43:07:507812,112,6,0
2021-06-19 19:43:08:507812,112,6,0
2021-06-19 19:43:09:507812,100,6,0
2021-06-19 19:43:10:507812,96,6,0
2021-06-19 19:43:11:507812,95,6,0
2021-06-19 19:43:12:507812,95,6,0
2021-06-19 19:43:13:507812,94,6,0
2021-06-19 19:43:14:507812,94,6,0
2021-06-19 19:43:15:507812,93,6,0
2021-06-19 19:43:16:507812,92,7,0
2021-06-19 19:43:17:507812,91,8,0
2021-06-19 19:43:18:507812,90,9,0
2021-06-19 19:43:19:507812,88,9,0
2021-06-19 19:43:20:507812,87,9,0
2021-06-19 19:43:21:507812,87,8,0
2021-06-19 19:43:22:507812,87,8,0
2021-06-19 19:43:23:507812,86,8,0
2021-06-19 19:43:24:507812,85,8,0
2021-06-19 19:43:25:507812,84,8,0
2021-06-19 19:43:26:507812,82,8,0
2021-06-19 19:43:27:507812,79,8,0
2021-06-19 19:43:28:507812,79,9,0
2021-06-19 19:43:29:507812,79,9,0
2021-06-19 19:43:30:507812,75,10,0
2021-06-19 19:43:31:507812,75,10,0
2021-06-19 19:43:32:507812,75,10,0
2021-06-19 19:43:33:507812,75,10,0
2021-06-19 19:43:34:507812,75,10,0
2021-06-19 19:43:35:507812,75,10,0
2021-06-19 19:43:36:507812,74,10,0
2021-06-19 19:43:37:507812,72,10,0
2021-06-19 19:43:38:507812,72,10,0
2021-06-19 19:43:39:507812,71,10,0
2021-06-19 19:43:40:507812,69,11,0
2021-06-19 19:43:41:507812,65,11,0
2021-06-19 19:43:42:507812,65,11,0
2021-06-19 19:43:43:507812,67,11,0
2021-06-19 19:43:44:507812,77,11,0
2021-06-19 19:43:45:507812,78,11,0
2021-06-19 19:43:46:507812,75,11,0
2021-06-19 19:43:47:507812,75,11,0
2021-06-19 19:43:48:507812,76,11,47
2021-06-19 19:43:49:507812,82,11,88
2021-06-19 19:43:50:507812,82,11,85
2021-06-19 19:43:51:507812,82,12,40
2021-06-19 19:43:52:507812,85,12,0
2021-06-19 19:43:53:507812,89,12,0
2021-06-19 19:43:54:507812,89,13,0
2021-06-19 19:43:55:507812,90,13,0
2021-06-19 19:43:56:507812,93,13,0
2021-06-19 19:43:57:507812,93,13,0
2021-06-19 19:43:58:507812,93,14,0
2021-06-19 19:43:59:507812,93,14,0
2021-06-19 19:44:00:507812,93,14,0
2021-06-19 19:44:01:507812,94,14,0
2021-06-19 19:44:02:507812,94,14,0
2021-06-19 19:44:03:507812,97,14,0
2021-06-19 19:44:04:507812,98,15,0
2021-06-19 19:44:05:507812,94,16,0
2021-06-19 19:44:06:507812,92,17,0
2021-06-19 19:44:07:507812,93,17,0
2021-06-19 19:44:08:507812,93,17,0
2021-06-19 19:44:09:507812,93,17,0
2021-06-19 19:44:10:507812,93,17,0
2021-06-19 19:44:11:507812,93,17,0
2021-06-19 19:44:12:507812,93,17,0
2021-06-19 19:44:13:507812,94,17,0
2021-06-19 19:44:14:507812,95,17,0
2021-06-19 19:44:15:507812,95,18,0
2021-06-19 19:44:16:507812,95,18,0
2021-06-19 19:44:17:507812,95,18,0
2021-06-19 19:44:18:507812,94,17,0
2021-06-19 19:44:19:507812,94,17,48
2021-06-19 19:44:20:507812,94,17,102
2021-06-19 19:44:21:507812,94,18,136
2021-06-19 19:44:22:507812,94,18,129
2021-06-19 19:44:23:507812,94,18,86
2021-06-19 19:44:24:507812,95,18,31
2021-06-19 19:44:25:507812,97,18,0
2021-06-19 19:44:26:507812,97,18,0
2021-06-19 19:44:27:507812,96,18,0
2021-06-19 19:44:28:507812,96,18,0
2021-06-19 19:44:29:507812,97,18,0
2021-06-19 19:44:30:507812,97,17,61
2021-06-19 19:44:31:507812,98,16,114
2021-06-19 19:44:32:507812,98,16,148
2021-06-19 19:44:33:507812,100,16,146
2021-06-19 19:44:34:507812,100,17,128
2021-06-19 19:44:35:507812,102,18,109
2021-06-19 19:44:36:507812,103,19,99
2021-06-19 19:44:37:507812,103,18,98
2021-06-19 19:44:38:507812,103,18,100
2021-06-19 19:44:39:507812,106,18,103
2021-06-19 19:44:40:507812,107,19,111
2021-06-19 19:44:41:507812,110,19,124
2021-06-19 19:44:42:507812,111,20,131
2021-06-19 19:44:43:507812,111,19,121
2021-06-19 19:44:44:507812,112,19,106
2021-06-19 19:44:45:507812,114,18,100
2021-06-19 19:44:46:507812,114,18,101
2021-06-19 19:44:47:507812,115,19,86
2021-06-19 19:44:48:507812,118,19,43
2021-06-19 19:44:49:507812,118,21,0
2021-06-19 19:44:50:507812,119,22,0
2021-06-19 19:44:51:507812,117,22,0
2021-06-19 19:44:52:507812,117,22,0
2021-06-19 19:44:53:507812,117,22,0
2021-06-19 19:44:54:507812,118,22,0
2021-06-19 19:44:55:507812,117,22,0
2021-06-19 19:44:56:507812,118,22,34
2021-06-19 19:44:57:507812,117,22,36
2021-06-19 19:44:58:507812,117,23,34
2021-06-19 19:44:59:507812,116,23,40
2021-06-19 19:45:00:507812,117,23,62
2021-06-19 19:45:01:507812,117,24,81
2021-06-19 19:45:02:507812,117,25,83
2021-06-19 19:45:03:507812,115,25,74
2021-06-19 19:45:04:507812,115,25,65
2021-06-19 19:45:05:507812,117,25,51
2021-06-19 19:45:06:507812,118,26,31
2021-06-19 19:45:07:507812,119,26,0
2021-06-19 19:45:08:507812,120,27,32
2021-06-19 19:45:09:507812,120,27,0
2021-06-19 19:45:10:507812,120,26,0
2021-06-19 19:45:11:507812,120,25,0
2021-06-19 19:45:12:507812,120,24,0
2021-06-19 19:45:13:507812,120,24,0
2021-06-19 19:45:14:507812,121,24,34
2021-06-19 19:45:15:507812,121,24,51
2021-06-19 19:45:16:507812,121,24,70
2021-06-19 19:45:17:507812,121,23,68
2021-06-19 19:45:18:507812,121,22,35
2021-06-19 19:45:19:507812,121,22,0
2021-06-19 19:45:20:507812,123,21,0
2021-06-19 19:45:21:507812,122,22,0
2021-06-19 19:45:22:507812,121,22,0
2021-06-19 19:45:23:507812,120,22,42
2021-06-19 19:45:24:507812,119,22,44
2021-06-19 19:45:25:507812,121,22,41
2021-06-19 19:45:26:507812,121,22,32
2021-06-19 19:45:27:507812,121,22,0
2021-06-19 19:45:28:507812,127,22,0
2021-06-19 19:45:29:507812,127,23,0
2021-06-19 19:45:30:507812,132,23,0
2021-06-19 19:45:31:507812,132,23,0
2021-06-19 19:45:32:507812,132,23,0
2021-06-19 19:45:33:507812,133,23,0
2021-06-19 19:45:34:507812,135,24,0
2021-06-19 19:45:35:507812,141,25,0
2021-06-19 19:45:36:507812,142,25,0
2021-06-19 19:45:37:507812,137,25,0
2021-06-19 19:45:38:507812,147,24,0
2021-06-19 19:45:39:507812,147,24,0
2021-06-19 19:45:40:507812,140,24,0
2021-06-19 19:45:41:507812,139,24,0
2021-06-19 19:45:42:507812,139,23,43
2021-06-19 19:45:43:507812,137,23,104
2021-06-19 19:45:44:507812,131,23,147
2021-06-19 19:45:45:507812,131,24,150
2021-06-19 19:45:46:507812,120,24,133
2021-06-19 19:45:47:507812,118,24,120
2021-06-19 19:45:48:507812,116,24,120
2021-06-19 19:45:49:507812,115,25,123
2021-06-19 19:45:50:507812,113,25,120
2021-06-19 19:45:51:507812,110,26,113
2021-06-19 19:45:52:507812,108,26,105
2021-06-19 19:45:53:507812,107,26,98
2021-06-19 19:45:54:507812,104,26,95
2021-06-19 19:45:55:507812,103,26,97
2021-06-19 19:45:56:507812,103,26,101
2021-06-19 19:45:57:507812,102,25,104
2021-06-19 19:45:58:507812,101,24,105
2021-06-19 19:45:59:507812,99,24,107
2021-06-19 19:46:00:507812,98,23,109
2021-06-19 19:46:01:507812,98,23,108
2021-06-19 19:46:02:507812,97,23,104
2021-06-19 19:46:03:507812,97,23,99
2021-06-19 19:46:04:507812,97,23,98
2021-06-19 19:46:05:507812,96,23,107
2021-06-19 19:46:06:507812,96,23,122
2021-06-19 19:46:07:507812,96,22,133
2021-06-19 19:46:08:507812,97,22,132
2021-06-19 19:46:09:507812,98,21,122
2021-06-19 19:46:10:507812,98,21,113
2021-06-19 19:46:11:507812,99,21,110
2021-06-19 19:46:12:507812,99,20,113
2021-06-19 19:46:13:507812,100,20,115
2021-06-19 19:46:14:507812,101,20,114
2021-06-19 19:46:15:507812,101,20,115
2021-06-19 19:46:16:507812,101,19,119
2021-06-19 19:46:17:507812,101,20,130
2021-06-19 19:46:18:507812,101,20,139
2021-06-19 19:46:19:507812,101,20,136
2021-06-19 19:46:20:507812,101,20,125
2021-06-19 19:46:21:507812,101,20,112
2021-06-19 19:46:22:507812,101,19,101
2021-06-19 19:46:23:507812,101,19,94
2021-06-19 19:46:24:507812,101,19,92
2021-06-19 19:46:25:507812,102,19,93
2021-06-19 19:46:26:507812,101,19,95
2021-06-19 19:46:27:507812,101,20,97
2021-06-19 19:46:28:507812,100,20,97
2021-06-19 19:46:29:507812,99,21,97
2021-06-19 19:46:30:507812,100,22,97
2021-06-19 19:46:31:507812,100,22,103
2021-06-19 19:46:32:507812,98,23,110
2021-06-19 19:46:33:507812,98,23,115
2021-06-19 19:46:34:507812,99,23,118
2021-06-19 19:46:35:507812,99,25,118
2021-06-19 19:46:36:507812,100,28,115
2021-06-19 19:46:37:507812,100,30,110
2021-06-19 19:46:38:507812,100,30,103
2021-06-19 19:46:39:507812,101,29,97
2021-06-19 19:46:40:507812,102,29,95
2021-06-19 19:46:41:507812,103,30,95
2021-06-19 19:46:42:507812,103,31,100
2021-06-19 19:46:43:507812,106,30,109
2021-06-19 19:46:44:507812,107,29,125
2021-06-19 19:46:45:507812,106,27,136
2021-06-19 19:46:46:507812,107,27,134
2021-06-19 19:46:47:507812,107,26,122
2021-06-19 19:46:48:507812,108,26,110
2021-06-19 19:46:49:507812,109,26,101
2021-06-19 19:46:50:507812,110,26,104
2021-06-19 19:46:51:507812,110,25,115
2021-06-19 19:46:52:507812,110,25,127
2021-06-19 19:46:53:507812,109,25,130
2021-06-19 19:46:54:507812,109,25,126
2021-06-19 19:46:55:507812,108,24,117
2021-06-19 19:46:56:507812,107,23,108
2021-06-19 19:46:57:507812,107,21,102
2021-06-19 19:46:58:507812,107,21,97
2021-06-19 19:46:59:507812,106,21,97
2021-06-19 19:47:00:507812,106,21,104
2021-06-19 19:47:01:507812,106,21,116
2021-06-19 19:47:02:507812,107,22,121
2021-06-19 19:47:03:507812,107,24,116
2021-06-19 19:47:04:507812,108,25,107
2021-06-19 19:47:05:507812,108,25,105
2021-06-19 19:47:06:507812,108,25,121
2021-06-19 19:47:07:507812,108,26,143
2021-06-19 19:47:08:507812,109,26,144
2021-06-19 19:47:09:507812,109,27,129
2021-06-19 19:47:10:507812,109,28,114
2021-06-19 19:47:11:507812,110,29,105
2021-06-19 19:47:12:507812,110,30,104
2021-06-19 19:47:13:507812,110,30,110
2021-06-19 19:47:14:507812,110,29,112
2021-06-19 19:47:15:507812,110,29,114
2021-06-19 19:47:16:507812,110,28,120
2021-06-19 19:47:17:507812,110,28,123
2021-06-19 19:47:18:507812,111,27,125
2021-06-19 19:47:19:507812,110,26,124
2021-06-19 19:47:20:507812,110,25,121
2021-06-19 19:47:21:507812,108,24,121
2021-06-19 19:47:22:507812,107,24,123
2021-06-19 19:47:23:507812,107,24,117
2021-06-19 19:47:24:507812,106,24,109
2021-06-19 19:47:25:507812,106,24,108
2021-06-19 19:47:26:507812,106,23,119
2021-06-19 19:47:27:507812,105,24,131
2021-06-19 19:47:28:507812,105,24,135
2021-06-19 19:47:29:507812,104,24,133
2021-06-19 19:47:30:507812,104,25,133
2021-06-19 19:47:31:507812,104,25,135
2021-06-19 19:47:32:507812,104,26,132
2021-06-19 19:47:33:507812,107,27,122
2021-06-19 19:47:34:507812,110,27,110
2021-06-19 19:47:35:507812,110,28,100
2021-06-19 19:47:36:507812,110,28,95
2021-06-19 19:47:37:507812,111,28,93
2021-06-19 19:47:38:507812,111,28,92
2021-06-19 19:47:39:507812,111,28,93
2021-06-19 19:47:40:507812,112,26,94
2021-06-19 19:47:41:507812,113,25,94
2021-06-19 19:47:42:507812,107,25,96
2021-06-19 19:47:43:507812,104,25,102
2021-06-19 19:47:44:507812,108,25,112
2021-06-19 19:47:45:507812,107,25,125
2021-06-19 19:47:46:507812,108,25,128
2021-06-19 19:47:47:507812,108,24,119
2021-06-19 19:47:48:507812,108,24,107
2021-06-19 19:47:49:507812,108,23,97
2021-06-19 19:47:50:507812,108,22,91
2021-06-19 19:47:51:507812,107,22,92
2021-06-19 19:47:52:507812,106,21,104
2021-06-19 19:47:53:507812,108,21,124
2021-06-19 19:47:54:507812,106,21,137
2021-06-19 19:47:55:507812,111,21,138
2021-06-19 19:47:56:507812,111,21,137
2021-06-19 19:47:57:507812,111,20,136
2021-06-19 19:47:58:507812,111,19,129
2021-06-19 19:47:59:507812,114,19,120
2021-06-19 19:48:00:507812,114,19,114
2021-06-19 19:48:01:507812,117,19,107
2021-06-19 19:48:02:507812,122,20,103
2021-06-19 19:48:03:507812,125,20,101
2021-06-19 19:48:04:507812,125,20,96
2021-06-19 19:48:05:507812,127,19,93
2021-06-19 19:48:06:507812,122,19,93
2021-06-19 19:48:07:507812,114,19,98
2021-06-19 19:48:08:507812,114,20,103
2021-06-19 19:48:09:507812,107,21,107
2021-06-19 19:48:10:507812,107,21,108
2021-06-19 19:48:11:507812,94,22,108
2021-06-19 19:48:12:507812,92,22,109
2021-06-19 19:48:13:507812,92,22,113
2021-06-19 19:48:14:507812,92,23,121
2021-06-19 19:48:15:507812,90,23,121
2021-06-19 19:48:16:507812,85,24,115
2021-06-19 19:48:17:507812,82,25,109
2021-06-19 19:48:18:507812,78,26,101
2021-06-19 19:48:19:507812,76,27,96
2021-06-19 19:48:20:507812,76,28,96
2021-06-19 19:48:21:507812,73,28,96
2021-06-19 19:48:22:507812,71,27,95
2021-06-19 19:48:23:507812,72,26,95
2021-06-19 19:48:24:507812,67,25,98
2021-06-19 19:48:25:507812,68,25,110
2021-06-19 19:48:26:507812,71,24,127
2021-06-19 19:48:27:507812,71,24,137
2021-06-19 19:48:28:507812,71,24,139
2021-06-19 19:48:29:507812,71,24,133
2021-06-19 19:48:30:507812,72,24,121
2021-06-19 19:48:31:507812,71,24,108
2021-06-19 19:48:32:507812,73,24,100
2021-06-19 19:48:33:507812,73,24,94
2021-06-19 19:48:34:507812,74,25,96
2021-06-19 19:48:35:507812,74,24,105
2021-06-19 19:48:36:507812,73,24,112
2021-06-19 19:48:37:507812,74,24,114
2021-06-19 19:48:38:507812,77,25,112
2021-06-19 19:48:39:507812,81,26,107
2021-06-19 19:48:40:507812,84,26,101
2021-06-19 19:48:41:507812,85,26,96
2021-06-19 19:48:42:507812,83,26,95
2021-06-19 19:48:43:507812,83,26,96
2021-06-19 19:48:44:507812,85,26,99
2021-06-19 19:48:45:507812,90,25,104
2021-06-19 19:48:46:507812,91,24,112
2021-06-19 19:48:47:507812,91,24,119
2021-06-19 19:48:48:507812,95,24,121
2021-06-19 19:48:49:507812,98,24,117
2021-06-19 19:48:50:507812,97,24,110
2021-06-19 19:48:51:507812,99,24,106
2021-06-19 19:48:52:507812,99,24,106
