time [s],heart_rate [bpm] (/api/datatype/19/),breathing_rate [rpm] (/api/datatype/33/),cadence [spm] (/api/datatype/53/)cadence [spm] (/api/datatype/53/)
2021-06-26 17:40:49:066406,93,10,0
2021-06-26 17:40:50:066406,93,10,0
2021-06-26 17:40:51:066406,93,9,0
2021-06-26 17:40:52:066406,93,9,0
2021-06-26 17:40:53:066406,94,8,0
2021-06-26 17:40:54:066406,94,8,0
2021-06-26 17:40:55:066406,95,8,0
2021-06-26 17:40:56:066406,95,9,0
2021-06-26 17:40:57:066406,96,9,0
2021-06-26 17:40:58:066406,95,10,0
2021-06-26 17:40:59:066406,95,10,0
2021-06-26 17:41:00:066406,95,10,0
2021-06-26 17:41:01:066406,95,10,0
2021-06-26 17:41:02:066406,96,10,0
2021-06-26 17:41:03:066406,96,10,0
2021-06-26 17:41:04:066406,96,10,0
2021-06-26 17:41:05:066406,97,10,0
2021-06-26 17:41:06:066406,97,10,0
2021-06-26 17:41:07:066406,98,10,0
2021-06-26 17:41:08:066406,100,10,0
2021-06-26 17:41:09:066406,103,10,0
2021-06-26 17:41:10:066406,105,11,0
2021-06-26 17:41:11:066406,108,11,0
2021-06-26 17:41:12:066406,111,12,0
2021-06-26 17:41:13:066406,112,12,0
2021-06-26 17:41:14:066406,114,12,0
2021-06-26 17:41:15:066406,115,12,0
2021-06-26 17:41:16:066406,114,12,0
2021-06-26 17:41:17:066406,113,12,0
2021-06-26 17:41:18:066406,112,12,0
2021-06-26 17:41:19:066406,109,14,0
2021-06-26 17:41:20:066406,105,15,0
2021-06-26 17:41:21:066406,103,15,0
2021-06-26 17:41:22:066406,102,15,0
2021-06-26 17:41:23:066406,99,16,0
2021-06-26 17:41:24:066406,97,16,0
2021-06-26 17:41:25:066406,96,16,0
2021-06-26 17:41:26:066406,96,16,0
2021-06-26 17:41:27:066406,95,16,0
2021-06-26 17:41:28:066406,93,16,0
2021-06-26 17:41:29:066406,92,16,0
2021-06-26 17:41:30:066406,92,16,0
2021-06-26 17:41:31:066406,93,15,0
2021-06-26 17:41:32:066406,94,15,0
2021-06-26 17:41:33:066406,95,15,0
2021-06-26 17:41:34:066406,96,15,0
2021-06-26 17:41:35:066406,96,15,0
2021-06-26 17:41:36:066406,97,15,0
2021-06-26 17:41:37:066406,98,15,0
2021-06-26 17:41:38:066406,100,15,0
2021-06-26 17:41:39:066406,101,15,0
2021-06-26 17:41:40:066406,101,14,0
2021-06-26 17:41:41:066406,101,14,0
2021-06-26 17:41:42:066406,100,14,0
2021-06-26 17:41:43:066406,100,13,0
2021-06-26 17:41:44:066406,100,13,0
2021-06-26 17:41:45:066406,100,13,0
2021-06-26 17:41:46:066406,100,13,0
2021-06-26 17:41:47:066406,100,13,0
2021-06-26 17:41:48:066406,99,13,0
2021-06-26 17:41:49:066406,99,14,0
2021-06-26 17:41:50:066406,99,14,0
2021-06-26 17:41:51:066406,99,13,0
2021-06-26 17:41:52:066406,99,13,0
2021-06-26 17:41:53:066406,99,13,0
2021-06-26 17:41:54:066406,99,13,0
2021-06-26 17:41:55:066406,99,13,0
2021-06-26 17:41:56:066406,98,13,0
2021-06-26 17:41:57:066406,97,14,0
2021-06-26 17:41:58:066406,96,14,0
2021-06-26 17:41:59:066406,96,15,0
2021-06-26 17:42:00:066406,96,15,0
2021-06-26 17:42:01:066406,97,15,0
2021-06-26 17:42:02:066406,99,16,0
2021-06-26 17:42:03:066406,100,16,0
2021-06-26 17:42:04:066406,100,17,0
2021-06-26 17:42:05:066406,100,18,0
2021-06-26 17:42:06:066406,102,18,0
2021-06-26 17:42:07:066406,102,18,0
2021-06-26 17:42:08:066406,103,17,0
2021-06-26 17:42:09:066406,103,17,0
2021-06-26 17:42:10:066406,102,16,0
2021-06-26 17:42:11:066406,101,16,0
2021-06-26 17:42:12:066406,101,16,0
2021-06-26 17:42:13:066406,100,16,0
2021-06-26 17:42:14:066406,99,15,0
2021-06-26 17:42:15:066406,100,15,0
2021-06-26 17:42:16:066406,100,15,0
2021-06-26 17:42:17:066406,100,15,0
2021-06-26 17:42:18:066406,100,15,0
2021-06-26 17:42:19:066406,100,15,0
2021-06-26 17:42:20:066406,100,15,0
2021-06-26 17:42:21:066406,99,15,0
2021-06-26 17:42:22:066406,97,14,0
2021-06-26 17:42:23:066406,97,14,0
2021-06-26 17:42:24:066406,97,14,0
2021-06-26 17:42:25:066406,96,14,0
2021-06-26 17:42:26:066406,96,13,0
2021-06-26 17:42:27:066406,95,13,0
2021-06-26 17:42:28:066406,95,13,0
2021-06-26 17:42:29:066406,93,13,0
2021-06-26 17:42:30:066406,91,13,0
2021-06-26 17:42:31:066406,89,13,0
2021-06-26 17:42:32:066406,89,13,0
2021-06-26 17:42:33:066406,89,13,0
2021-06-26 17:42:34:066406,89,13,0
2021-06-26 17:42:35:066406,90,13,0
2021-06-26 17:42:36:066406,91,13,0
2021-06-26 17:42:37:066406,91,13,0
2021-06-26 17:42:38:066406,92,13,0
2021-06-26 17:42:39:066406,93,13,0
2021-06-26 17:42:40:066406,94,12,0
2021-06-26 17:42:41:066406,94,11,0
2021-06-26 17:42:42:066406,94,10,0
2021-06-26 17:42:43:066406,93,9,0
2021-06-26 17:42:44:066406,93,9,0
2021-06-26 17:42:45:066406,93,9,0
2021-06-26 17:42:46:066406,94,9,0
2021-06-26 17:42:47:066406,94,9,0
2021-06-26 17:42:48:066406,94,9,0
2021-06-26 17:42:49:066406,94,9,0
2021-06-26 17:42:50:066406,94,9,0
2021-06-26 17:42:51:066406,95,9,0
2021-06-26 17:42:52:066406,96,9,0
2021-06-26 17:42:53:066406,96,9,0
2021-06-26 17:42:54:066406,96,9,0
2021-06-26 17:42:55:066406,96,9,0
2021-06-26 17:42:56:066406,96,9,0
2021-06-26 17:42:57:066406,97,9,0
2021-06-26 17:42:58:066406,97,9,0
2021-06-26 17:42:59:066406,98,9,0
2021-06-26 17:43:00:066406,99,9,0
2021-06-26 17:43:01:066406,101,9,0
2021-06-26 17:43:02:066406,103,9,0
2021-06-26 17:43:03:066406,102,8,0
2021-06-26 17:43:04:066406,102,7,0
2021-06-26 17:43:05:066406,102,7,0
2021-06-26 17:43:06:066406,103,7,0
2021-06-26 17:43:07:066406,103,7,0
2021-06-26 17:43:08:066406,103,7,0
2021-06-26 17:43:09:066406,102,7,0
2021-06-26 17:43:10:066406,102,7,0
2021-06-26 17:43:11:066406,102,7,0
2021-06-26 17:43:12:066406,103,7,0
2021-06-26 17:43:13:066406,103,7,0
2021-06-26 17:43:14:066406,105,7,0
2021-06-26 17:43:15:066406,106,8,0
2021-06-26 17:43:16:066406,106,8,0
2021-06-26 17:43:17:066406,107,8,0
2021-06-26 17:43:18:066406,108,8,0
2021-06-26 17:43:19:066406,109,8,0
2021-06-26 17:43:20:066406,109,8,0
2021-06-26 17:43:21:066406,109,8,0
2021-06-26 17:43:22:066406,108,8,0
2021-06-26 17:43:23:066406,107,8,0
2021-06-26 17:43:24:066406,105,7,0
2021-06-26 17:43:25:066406,104,7,0
2021-06-26 17:43:26:066406,103,8,0
2021-06-26 17:43:27:066406,102,8,0
2021-06-26 17:43:28:066406,100,9,0
2021-06-26 17:43:29:066406,100,9,0
2021-06-26 17:43:30:066406,99,9,0
2021-06-26 17:43:31:066406,98,9,0
2021-06-26 17:43:32:066406,97,9,0
2021-06-26 17:43:33:066406,98,9,0
2021-06-26 17:43:34:066406,98,10,0
2021-06-26 17:43:35:066406,98,11,0
2021-06-26 17:43:36:066406,97,13,0
2021-06-26 17:43:37:066406,96,13,0
2021-06-26 17:43:38:066406,94,13,0
2021-06-26 17:43:39:066406,91,14,0
2021-06-26 17:43:40:066406,89,14,0
2021-06-26 17:43:41:066406,88,13,0
2021-06-26 17:43:42:066406,87,13,0
2021-06-26 17:43:43:066406,86,13,0
2021-06-26 17:43:44:066406,85,13,0
2021-06-26 17:43:45:066406,83,13,0
2021-06-26 17:43:46:066406,83,13,0
2021-06-26 17:43:47:066406,83,13,0
2021-06-26 17:43:48:066406,83,13,0
2021-06-26 17:43:49:066406,83,13,0
2021-06-26 17:43:50:066406,83,13,0
2021-06-26 17:43:51:066406,83,14,0
2021-06-26 17:43:52:066406,84,14,0
2021-06-26 17:43:53:066406,87,15,0
2021-06-26 17:43:54:066406,89,15,0
2021-06-26 17:43:55:066406,93,16,0
2021-06-26 17:43:56:066406,94,16,0
2021-06-26 17:43:57:066406,95,17,0
2021-06-26 17:43:58:066406,97,17,0
2021-06-26 17:43:59:066406,97,17,0
2021-06-26 17:44:00:066406,98,17,0
2021-06-26 17:44:01:066406,98,17,0
2021-06-26 17:44:02:066406,97,17,0
2021-06-26 17:44:03:066406,96,17,0
2021-06-26 17:44:04:066406,96,17,0
2021-06-26 17:44:05:066406,96,17,0
2021-06-26 17:44:06:066406,98,16,0
2021-06-26 17:44:07:066406,98,15,0
2021-06-26 17:44:08:066406,99,13,0
2021-06-26 17:44:09:066406,99,13,0
2021-06-26 17:44:10:066406,98,13,0
2021-06-26 17:44:11:066406,97,13,0
2021-06-26 17:44:12:066406,97,13,0
2021-06-26 17:44:13:066406,96,13,0
2021-06-26 17:44:14:066406,96,12,0
2021-06-26 17:44:15:066406,96,12,0
2021-06-26 17:44:16:066406,96,12,0
2021-06-26 17:44:17:066406,97,12,0
2021-06-26 17:44:18:066406,97,12,0
2021-06-26 17:44:19:066406,98,13,0
2021-06-26 17:44:20:066406,100,13,0
2021-06-26 17:44:21:066406,101,13,0
2021-06-26 17:44:22:066406,103,13,0
2021-06-26 17:44:23:066406,103,13,0
2021-06-26 17:44:24:066406,104,13,0
2021-06-26 17:44:25:066406,104,13,0
2021-06-26 17:44:26:066406,104,13,0
2021-06-26 17:44:27:066406,105,13,0
2021-06-26 17:44:28:066406,106,13,0
2021-06-26 17:44:29:066406,108,13,0
2021-06-26 17:44:30:066406,109,13,0
2021-06-26 17:44:31:066406,108,13,0
2021-06-26 17:44:32:066406,105,13,0
2021-06-26 17:44:33:066406,104,12,0
2021-06-26 17:44:34:066406,101,12,0
2021-06-26 17:44:35:066406,100,13,0
2021-06-26 17:44:36:066406,98,15,0
2021-06-26 17:44:37:066406,98,15,0
2021-06-26 17:44:38:066406,96,16,0
2021-06-26 17:44:39:066406,95,17,0
2021-06-26 17:44:40:066406,95,17,0
2021-06-26 17:44:41:066406,96,17,0
2021-06-26 17:44:42:066406,98,16,0
2021-06-26 17:44:43:066406,100,16,0
2021-06-26 17:44:44:066406,101,16,0
2021-06-26 17:44:45:066406,101,16,0
2021-06-26 17:44:46:066406,101,17,0
2021-06-26 17:44:47:066406,100,17,0
2021-06-26 17:44:48:066406,99,17,0
2021-06-26 17:44:49:066406,97,17,0
2021-06-26 17:44:50:066406,96,17,0
2021-06-26 17:44:51:066406,96,17,0
2021-06-26 17:44:52:066406,96,17,0
2021-06-26 17:44:53:066406,97,16,0
2021-06-26 17:44:54:066406,98,16,0
2021-06-26 17:44:55:066406,98,17,0
2021-06-26 17:44:56:066406,97,18,0
2021-06-26 17:44:57:066406,97,18,0
2021-06-26 17:44:58:066406,97,18,0
2021-06-26 17:44:59:066406,97,18,0
2021-06-26 17:45:00:066406,97,18,0
2021-06-26 17:45:01:066406,97,17,0
2021-06-26 17:45:02:066406,97,17,0
2021-06-26 17:45:03:066406,97,17,0
2021-06-26 17:45:04:066406,98,17,0
2021-06-26 17:45:05:066406,98,16,0
2021-06-26 17:45:06:066406,98,16,0
2021-06-26 17:45:07:066406,97,17,0
2021-06-26 17:45:08:066406,97,17,0
2021-06-26 17:45:09:066406,97,17,0
2021-06-26 17:45:10:066406,97,16,0
2021-06-26 17:45:11:066406,96,16,0
2021-06-26 17:45:12:066406,96,16,0
2021-06-26 17:45:13:066406,96,16,0
2021-06-26 17:45:14:066406,96,16,0
2021-06-26 17:45:15:066406,97,16,0
2021-06-26 17:45:16:066406,97,15,0
2021-06-26 17:45:17:066406,100,16,0
2021-06-26 17:45:18:066406,103,16,0
2021-06-26 17:45:19:066406,104,17,0
2021-06-26 17:45:20:066406,104,17,0
2021-06-26 17:45:21:066406,102,17,0
2021-06-26 17:45:22:066406,101,17,0
2021-06-26 17:45:23:066406,99,17,0
2021-06-26 17:45:24:066406,99,18,0
2021-06-26 17:45:25:066406,98,18,0
2021-06-26 17:45:26:066406,98,18,0
2021-06-26 17:45:27:066406,97,18,0
2021-06-26 17:45:28:066406,98,18,0
2021-06-26 17:45:29:066406,98,17,0
2021-06-26 17:45:30:066406,100,17,0
2021-06-26 17:45:31:066406,100,17,0
2021-06-26 17:45:32:066406,100,16,0
2021-06-26 17:45:33:066406,100,16,0
2021-06-26 17:45:34:066406,99,16,0
2021-06-26 17:45:35:066406,98,16,0
2021-06-26 17:45:36:066406,97,16,0
2021-06-26 17:45:37:066406,95,16,0
2021-06-26 17:45:38:066406,93,17,0
2021-06-26 17:45:39:066406,93,17,0
2021-06-26 17:45:40:066406,91,17,0
2021-06-26 17:45:41:066406,91,18,0
2021-06-26 17:45:42:066406,92,18,0
2021-06-26 17:45:43:066406,94,18,0
2021-06-26 17:45:44:066406,96,18,0
2021-06-26 17:45:45:066406,96,18,0
2021-06-26 17:45:46:066406,98,17,0
2021-06-26 17:45:47:066406,102,17,0
2021-06-26 17:45:48:066406,103,17,0
2021-06-26 17:45:49:066406,103,17,0
2021-06-26 17:45:50:066406,102,16,0
2021-06-26 17:45:51:066406,102,16,0
2021-06-26 17:45:52:066406,103,16,0
2021-06-26 17:45:53:066406,103,17,0
2021-06-26 17:45:54:066406,104,18,0
2021-06-26 17:45:55:066406,104,18,0
2021-06-26 17:45:56:066406,105,18,0
2021-06-26 17:45:57:066406,106,18,0
2021-06-26 17:45:58:066406,107,18,0
2021-06-26 17:45:59:066406,109,18,0
2021-06-26 17:46:00:066406,111,19,0
2021-06-26 17:46:01:066406,111,19,0
2021-06-26 17:46:02:066406,110,18,0
2021-06-26 17:46:03:066406,109,18,0
2021-06-26 17:46:04:066406,108,18,0
2021-06-26 17:46:05:066406,107,17,0
2021-06-26 17:46:06:066406,107,17,0
2021-06-26 17:46:07:066406,107,17,0
2021-06-26 17:46:08:066406,107,16,0
2021-06-26 17:46:09:066406,107,16,0
2021-06-26 17:46:10:066406,108,16,0
2021-06-26 17:46:11:066406,108,16,0
2021-06-26 17:46:12:066406,109,15,0
2021-06-26 17:46:13:066406,111,15,0
2021-06-26 17:46:14:066406,111,15,0
2021-06-26 17:46:15:066406,111,15,0
2021-06-26 17:46:16:066406,111,15,0
2021-06-26 17:46:17:066406,111,15,0
2021-06-26 17:46:18:066406,111,15,0
2021-06-26 17:46:19:066406,112,16,0
2021-06-26 17:46:20:066406,113,16,0
2021-06-26 17:46:21:066406,118,15,0
2021-06-26 17:46:22:066406,119,15,0
2021-06-26 17:46:23:066406,118,14,0
2021-06-26 17:46:24:066406,118,14,0
2021-06-26 17:46:25:066406,114,14,0
2021-06-26 17:46:26:066406,111,14,0
2021-06-26 17:46:27:066406,106,14,0
2021-06-26 17:46:28:066406,101,14,0
2021-06-26 17:46:29:066406,101,14,0
2021-06-26 17:46:30:066406,101,14,0
2021-06-26 17:46:31:066406,101,14,0
2021-06-26 17:46:32:066406,91,13,0
2021-06-26 17:46:33:066406,91,12,0
2021-06-26 17:46:34:066406,91,11,0
2021-06-26 17:46:35:066406,91,11,0
2021-06-26 17:46:36:066406,91,11,0
2021-06-26 17:46:37:066406,91,11,0
2021-06-26 17:46:38:066406,91,11,0
2021-06-26 17:46:39:066406,87,11,0
2021-06-26 17:46:40:066406,86,11,0
2021-06-26 17:46:41:066406,84,11,0
2021-06-26 17:46:42:066406,85,11,0
2021-06-26 17:46:43:066406,88,11,0
2021-06-26 17:46:44:066406,88,11,0
2021-06-26 17:46:45:066406,88,10,0
2021-06-26 17:46:46:066406,89,10,0
2021-06-26 17:46:47:066406,90,9,0
2021-06-26 17:46:48:066406,91,9,0
2021-06-26 17:46:49:066406,93,9,0
2021-06-26 17:46:50:066406,95,10,0
2021-06-26 17:46:51:066406,97,9,0
2021-06-26 17:46:52:066406,99,9,0
2021-06-26 17:46:53:066406,99,9,0
2021-06-26 17:46:54:066406,100,9,0
2021-06-26 17:46:55:066406,103,9,0
2021-06-26 17:46:56:066406,103,9,0
2021-06-26 17:46:57:066406,103,9,0
2021-06-26 17:46:58:066406,102,9,0
2021-06-26 17:46:59:066406,103,9,0
2021-06-26 17:47:00:066406,103,9,0
2021-06-26 17:47:01:066406,103,9,0
2021-06-26 17:47:02:066406,103,9,0
2021-06-26 17:47:03:066406,103,9,0
2021-06-26 17:47:04:066406,102,9,0
2021-06-26 17:47:05:066406,100,9,0
2021-06-26 17:47:06:066406,97,8,0
2021-06-26 17:47:07:066406,96,8,0
2021-06-26 17:47:08:066406,95,8,0
2021-06-26 17:47:09:066406,94,8,0
2021-06-26 17:47:10:066406,93,8,0
2021-06-26 17:47:11:066406,94,8,0
2021-06-26 17:47:12:066406,93,8,0
2021-06-26 17:47:13:066406,93,8,0
2021-06-26 17:47:14:066406,92,7,0
2021-06-26 17:47:15:066406,91,7,0
2021-06-26 17:47:16:066406,92,7,0
2021-06-26 17:47:17:066406,94,7,0
2021-06-26 17:47:18:066406,95,7,0
2021-06-26 17:47:19:066406,95,7,0
2021-06-26 17:47:20:066406,95,7,0
2021-06-26 17:47:21:066406,94,7,0
2021-06-26 17:47:22:066406,94,7,0
2021-06-26 17:47:23:066406,94,7,0
2021-06-26 17:47:24:066406,94,7,0
2021-06-26 17:47:25:066406,94,7,0
2021-06-26 17:47:26:066406,94,7,0
2021-06-26 17:47:27:066406,94,7,0
2021-06-26 17:47:28:066406,93,7,0
2021-06-26 17:47:29:066406,93,7,0
2021-06-26 17:47:30:066406,94,7,0
2021-06-26 17:47:31:066406,94,7,0
2021-06-26 17:47:32:066406,94,7,0
2021-06-26 17:47:33:066406,95,7,0
2021-06-26 17:47:34:066406,96,7,0
2021-06-26 17:47:35:066406,97,7,0
2021-06-26 17:47:36:066406,99,7,0
2021-06-26 17:47:37:066406,101,7,0
2021-06-26 17:47:38:066406,103,7,0
2021-06-26 17:47:39:066406,103,6,0
2021-06-26 17:47:40:066406,102,5,0
2021-06-26 17:47:41:066406,101,5,0
2021-06-26 17:47:42:066406,100,5,0
2021-06-26 17:47:43:066406,100,5,0
2021-06-26 17:47:44:066406,100,5,0
2021-06-26 17:47:45:066406,100,5,0
2021-06-26 17:47:46:066406,99,5,0
2021-06-26 17:47:47:066406,100,5,0
2021-06-26 17:47:48:066406,100,5,0
2021-06-26 17:47:49:066406,101,5,0
2021-06-26 17:47:50:066406,104,5,0
2021-06-26 17:47:51:066406,104,5,0
2021-06-26 17:47:52:066406,106,5,0
2021-06-26 17:47:53:066406,106,5,0
2021-06-26 17:47:54:066406,107,5,0
2021-06-26 17:47:55:066406,107,5,0
2021-06-26 17:47:56:066406,107,5,0
2021-06-26 17:47:57:066406,107,5,0
2021-06-26 17:47:58:066406,108,5,0
2021-06-26 17:47:59:066406,110,5,0
2021-06-26 17:48:00:066406,111,5,0
2021-06-26 17:48:01:066406,112,5,0
2021-06-26 17:48:02:066406,113,5,0
2021-06-26 17:48:03:066406,114,5,0
2021-06-26 17:48:04:066406,115,5,0
2021-06-26 17:48:05:066406,116,5,0
2021-06-26 17:48:06:066406,117,5,0
2021-06-26 17:48:07:066406,117,5,0
2021-06-26 17:48:08:066406,117,5,0
2021-06-26 17:48:09:066406,117,5,0
2021-06-26 17:48:10:066406,116,5,0
2021-06-26 17:48:11:066406,115,5,0
2021-06-26 17:48:12:066406,114,5,0
2021-06-26 17:48:13:066406,113,5,0
2021-06-26 17:48:14:066406,112,5,0
2021-06-26 17:48:15:066406,111,5,0
2021-06-26 17:48:16:066406,110,5,0
2021-06-26 17:48:17:066406,109,5,0
2021-06-26 17:48:18:066406,108,5,0
2021-06-26 17:48:19:066406,108,5,0
2021-06-26 17:48:20:066406,108,5,0
2021-06-26 17:48:21:066406,107,5,0
2021-06-26 17:48:22:066406,106,6,0
2021-06-26 17:48:23:066406,105,6,0
2021-06-26 17:48:24:066406,104,6,0
2021-06-26 17:48:25:066406,104,5,0
2021-06-26 17:48:26:066406,103,5,0
2021-06-26 17:48:27:066406,103,5,0
2021-06-26 17:48:28:066406,103,6,0
2021-06-26 17:48:29:066406,102,6,0
2021-06-26 17:48:30:066406,101,6,0
2021-06-26 17:48:31:066406,99,6,0
2021-06-26 17:48:32:066406,98,6,0
2021-06-26 17:48:33:066406,98,6,0
2021-06-26 17:48:34:066406,98,6,0
2021-06-26 17:48:35:066406,97,6,0
2021-06-26 17:48:36:066406,97,7,0
2021-06-26 17:48:37:066406,96,7,0
2021-06-26 17:48:38:066406,96,8,0
2021-06-26 17:48:39:066406,95,8,0
2021-06-26 17:48:40:066406,95,9,0
2021-06-26 17:48:41:066406,96,9,0
2021-06-26 17:48:42:066406,96,9,0
2021-06-26 17:48:43:066406,95,9,0
2021-06-26 17:48:44:066406,94,10,0
2021-06-26 17:48:45:066406,93,10,0
2021-06-26 17:48:46:066406,93,10,0
2021-06-26 17:48:47:066406,93,10,0
2021-06-26 17:48:48:066406,93,10,0
2021-06-26 17:48:49:066406,93,10,0
2021-06-26 17:48:50:066406,93,11,0
2021-06-26 17:48:51:066406,91,11,0
2021-06-26 17:48:52:066406,91,12,0
2021-06-26 17:48:53:066406,91,12,0
2021-06-26 17:48:54:066406,91,12,0
2021-06-26 17:48:55:066406,91,12,0
2021-06-26 17:48:56:066406,91,12,0
2021-06-26 17:48:57:066406,92,12,0
2021-06-26 17:48:58:066406,92,13,0
2021-06-26 17:48:59:066406,92,13,0
2021-06-26 17:49:00:066406,93,14,0
2021-06-26 17:49:01:066406,94,14,0
2021-06-26 17:49:02:066406,95,14,0
2021-06-26 17:49:03:066406,97,14,0
2021-06-26 17:49:04:066406,98,15,0
2021-06-26 17:49:05:066406,99,15,0
2021-06-26 17:49:06:066406,100,15,0
2021-06-26 17:49:07:066406,101,15,0
2021-06-26 17:49:08:066406,102,15,0
2021-06-26 17:49:09:066406,103,15,0
2021-06-26 17:49:10:066406,106,15,0
2021-06-26 17:49:11:066406,106,15,0
2021-06-26 17:49:12:066406,106,15,0
2021-06-26 17:49:13:066406,105,14,0
2021-06-26 17:49:14:066406,104,15,0
2021-06-26 17:49:15:066406,104,15,0
2021-06-26 17:49:16:066406,102,15,0
2021-06-26 17:49:17:066406,101,15,0
2021-06-26 17:49:18:066406,99,15,0
2021-06-26 17:49:19:066406,98,15,0
2021-06-26 17:49:20:066406,97,14,0
2021-06-26 17:49:21:066406,96,14,0
2021-06-26 17:49:22:066406,98,15,0
2021-06-26 17:49:23:066406,99,15,0
2021-06-26 17:49:24:066406,100,15,0
2021-06-26 17:49:25:066406,100,15,0
2021-06-26 17:49:26:066406,100,15,0
2021-06-26 17:49:27:066406,101,16,0
2021-06-26 17:49:28:066406,100,16,0
2021-06-26 17:49:29:066406,100,16,43
2021-06-26 17:49:30:066406,100,17,70
2021-06-26 17:49:31:066406,99,17,77
2021-06-26 17:49:32:066406,98,17,63
2021-06-26 17:49:33:066406,98,16,0
2021-06-26 17:49:34:066406,96,16,0
2021-06-26 17:49:35:066406,95,17,0
2021-06-26 17:49:36:066406,96,18,0
2021-06-26 17:49:37:066406,96,18,0
2021-06-26 17:49:38:066406,98,19,0
2021-06-26 17:49:39:066406,99,19,0
2021-06-26 17:49:40:066406,100,20,0
2021-06-26 17:49:41:066406,101,21,0
2021-06-26 17:49:42:066406,102,22,0
2021-06-26 17:49:43:066406,103,23,0
2021-06-26 17:49:44:066406,104,23,0
2021-06-26 17:49:45:066406,105,23,0
2021-06-26 17:49:46:066406,105,23,0
2021-06-26 17:49:47:066406,105,23,0
2021-06-26 17:49:48:066406,106,23,0
2021-06-26 17:49:49:066406,107,23,0
2021-06-26 17:49:50:066406,107,23,0
2021-06-26 17:49:51:066406,106,24,0
2021-06-26 17:49:52:066406,105,24,0
2021-06-26 17:49:53:066406,106,24,0
2021-06-26 17:49:54:066406,106,23,0
2021-06-26 17:49:55:066406,106,22,0
2021-06-26 17:49:56:066406,105,22,0
2021-06-26 17:49:57:066406,104,22,0
2021-06-26 17:49:58:066406,103,22,0
2021-06-26 17:49:59:066406,102,20,0
2021-06-26 17:50:00:066406,101,19,0
2021-06-26 17:50:01:066406,101,19,0
2021-06-26 17:50:02:066406,99,19,0
2021-06-26 17:50:03:066406,99,19,0
2021-06-26 17:50:04:066406,99,18,0
2021-06-26 17:50:05:066406,98,18,48
2021-06-26 17:50:06:066406,97,18,76
2021-06-26 17:50:07:066406,97,17,82
2021-06-26 17:50:08:066406,94,16,75
2021-06-26 17:50:09:066406,91,16,66
2021-06-26 17:50:10:066406,91,16,60
2021-06-26 17:50:11:066406,91,16,58
2021-06-26 17:50:12:066406,91,15,56
2021-06-26 17:50:13:066406,92,15,60
2021-06-26 17:50:14:066406,92,15,75
2021-06-26 17:50:15:066406,93,15,94
2021-06-26 17:50:16:066406,92,15,85
2021-06-26 17:50:17:066406,93,15,43
2021-06-26 17:50:18:066406,94,15,0
2021-06-26 17:50:19:066406,95,15,0
2021-06-26 17:50:20:066406,95,15,0
2021-06-26 17:50:21:066406,95,15,0
2021-06-26 17:50:22:066406,97,15,40
2021-06-26 17:50:23:066406,98,16,44
2021-06-26 17:50:24:066406,101,16,36
2021-06-26 17:50:25:066406,101,16,0
2021-06-26 17:50:26:066406,101,15,0
2021-06-26 17:50:27:066406,101,15,0
2021-06-26 17:50:28:066406,100,15,0
2021-06-26 17:50:29:066406,100,16,0
2021-06-26 17:50:30:066406,100,16,0
2021-06-26 17:50:31:066406,100,15,0
2021-06-26 17:50:32:066406,99,14,0
2021-06-26 17:50:33:066406,98,13,0
2021-06-26 17:50:34:066406,98,12,0
2021-06-26 17:50:35:066406,98,12,0
2021-06-26 17:50:36:066406,98,12,0
2021-06-26 17:50:37:066406,99,13,0
2021-06-26 17:50:38:066406,100,13,0
2021-06-26 17:50:39:066406,100,12,0
2021-06-26 17:50:40:066406,101,12,0
2021-06-26 17:50:41:066406,100,11,0
2021-06-26 17:50:42:066406,101,11,0
2021-06-26 17:50:43:066406,102,11,0
2021-06-26 17:50:44:066406,103,11,0
2021-06-26 17:50:45:066406,102,11,0
2021-06-26 17:50:46:066406,101,11,0
2021-06-26 17:50:47:066406,101,11,0
2021-06-26 17:50:48:066406,101,11,0
2021-06-26 17:50:49:066406,103,11,0
2021-06-26 17:50:50:066406,104,11,0
2021-06-26 17:50:51:066406,106,11,0
2021-06-26 17:50:52:066406,106,10,0
2021-06-26 17:50:53:066406,107,10,0
2021-06-26 17:50:54:066406,110,10,0
2021-06-26 17:50:55:066406,109,10,0
2021-06-26 17:50:56:066406,109,10,0
2021-06-26 17:50:57:066406,109,10,0
2021-06-26 17:50:58:066406,108,10,0
2021-06-26 17:50:59:066406,108,10,0
2021-06-26 17:51:00:066406,108,10,0
2021-06-26 17:51:01:066406,108,10,0
2021-06-26 17:51:02:066406,108,10,43
2021-06-26 17:51:03:066406,107,10,82
2021-06-26 17:51:04:066406,106,10,102
2021-06-26 17:51:05:066406,104,11,102
2021-06-26 17:51:06:066406,103,13,81
2021-06-26 17:51:07:066406,102,14,37
2021-06-26 17:51:08:066406,99,15,0
2021-06-26 17:51:09:066406,101,15,0
2021-06-26 17:51:10:066406,102,15,0
2021-06-26 17:51:11:066406,104,15,0
2021-06-26 17:51:12:066406,105,16,0
2021-06-26 17:51:13:066406,107,16,0
2021-06-26 17:51:14:066406,107,17,0
2021-06-26 17:51:15:066406,106,17,0
2021-06-26 17:51:16:066406,105,17,0
2021-06-26 17:51:17:066406,105,17,0
2021-06-26 17:51:18:066406,106,17,0
2021-06-26 17:51:19:066406,105,17,0
2021-06-26 17:51:20:066406,104,17,0
